sample_index,dataset,model,draft_model,temperature,block_size,method,tree_budget,num_input_tokens,num_output_tokens,time_to_first_token_ms,time_per_output_token_ms,tokens_per_second,total_decode_time_seconds,decode_rounds,mean_acceptance_length,mean_matched_draft_tokens,mean_committed_tokens_per_round,full_block_acceptance,verifier_bonus_commit_rate,speedup_vs_baseline,matches_baseline,stage_commit_seconds,stage_draft_seconds,stage_tree_build_seconds,stage_tree_compile_seconds,stage_verify_seconds
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,64,291,37.531152000156,36.08579567010087,27.71173480951001,10.500966539999354,290,1,,,,,1.0,True,0.07268348200796027,0.0,0.0,0.0,10.379876733003584
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,64,291,37.15906399975211,10.702581010307867,93.43540581817416,3.114451073999589,58,5,4.017241379310345,5,0.3793103448275862,0.9827586206896551,3.3716909627075875,True,0.03289548999873659,0.730209835003734,0.0,0.0,2.342559896998864
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,64,291,37.19154400005209,9.923412862545833,100.7717822337437,2.8877131430008376,51,5.686274509803922,4.705882352941177,5.686274509803922,0.4117647058823529,0.9803921568627451,3.636429942998777,True,0.10377627900106745,0.7103873220057721,0.03892084000290197,0.011992290003945527,2.0143177190029746
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,64,292,37.34335799981636,8.915664873288048,112.16213420000449,2.60337414300011,46,6.326086956521739,5.3478260869565215,6.326086956521739,0.5,0.9782608695652174,4.047459856663795,False,0.09384363099798065,0.6409487740038458,0.04574366500219185,0.010806757996761007,1.804413914001998
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,64,282,37.4302499994883,8.87065345035653,112.73126670953513,2.501524273000541,44,6.386363636363637,5.409090909090909,6.386363636363637,0.5681818181818182,0.9772727272727273,4.06799745611193,False,0.08960571299758158,0.6111776939978881,0.06486615500125481,0.010383229002400185,1.718105651996666
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,64,291,37.52803200040944,9.228427041235555,108.36082850649206,2.685472268999547,46,6.304347826086956,5.326086956521739,6.304347826086956,0.5652173913043478,0.9782608695652174,3.9102867161281147,True,0.09428727999602415,0.6407733069991082,0.11079255199820182,0.010939108998172742,1.8205074860043169
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,64,292,37.285225999767135,9.932669503426302,100.67786909199457,2.9003394950004804,51,5.705882352941177,4.7254901960784315,5.705882352941177,0.39215686274509803,0.9803921568627451,3.63304101255488,False,0.10390934300266963,0.7130984999976135,0.04745859300328448,0.012071944997842365,2.0154894789975515
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,64,292,37.48683100002381,8.77756163356013,113.92685597063767,2.5630479969995577,45,6.466666666666667,5.488888888888889,6.466666666666667,0.5333333333333333,0.9777777777777777,4.111141245893443,False,0.09201403299994126,0.6281580120039507,0.053338296999754675,0.010914462000982894,1.7712775170039095
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,64,292,37.53328200036776,8.43888816780859,118.49902263365102,2.4641553450001084,43,6.767441860465116,5.790697674418604,6.767441860465116,0.627906976744186,0.9767441860465116,4.27613151786459,False,0.08789605999936612,0.5997239820007962,0.07224078100080078,0.010300363000169455,1.6866394880034932
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,64,292,37.34247800002777,8.608615664383725,116.16269548857693,2.5137157740000475,43,6.767441860465116,5.790697674418604,6.767441860465116,0.6744186046511628,0.9767441860465116,4.191823293888936,False,0.08784219700191898,0.5968763030004993,0.11313261399936891,0.010169766001126845,1.698106326004563
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,78,238,39.43626599993877,36.66992996638611,27.270300241005668,8.727443331999893,237,1,,,,,1.0,True,0.05975842900170392,0.0,0.0,0.0,8.62766088999524
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,78,237,38.01810300046782,11.47971779325037,87.11015532001679,2.7206931170003372,50,4.72,3.74,4.72,0.26,0.98,3.194323294946032,False,0.030284716001006018,0.6352896640009931,0.0,0.0,2.0475008490020628
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,78,237,38.07250499994552,11.153381350208146,89.65890868434602,2.6433513799993307,46,5.130434782608695,4.1521739130434785,5.130434782608695,0.2391304347826087,0.9782608695652174,3.2877859023175753,False,0.09639428800528549,0.6468328590026431,0.0356007350001164,0.010959138994621753,1.846094399001231
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,78,238,39.278381999793055,10.374400331933307,96.39111351062026,2.469107279000127,43,5.511627906976744,4.534883720930233,5.511627906976744,0.3488372093023256,0.9767441860465116,3.534655381816419,True,0.08861776100002317,0.6050595180013261,0.04358398899603344,0.010074066998640774,1.7146533170025577
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,78,238,37.7010150004935,10.04065127310868,99.59513310438783,2.3896750029998657,42,5.642857142857143,4.666666666666667,5.642857142857143,0.35714285714285715,0.9761904761904762,3.652146555930804,True,0.08560502499767608,0.5833571470002425,0.06235032099812088,0.009897715999613865,1.6413186580011825
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,78,237,37.8688790005981,10.310205991563137,96.99127261068325,2.443518820000463,42,5.619047619047619,4.642857142857143,5.619047619047619,0.3333333333333333,0.9761904761904762,3.556663173984418,False,0.08585395200043422,0.5814564519978376,0.10197222099759529,0.009882989003017428,1.6570055289939774
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,78,237,37.68704599951889,11.002103746837355,90.89170789608835,2.6074985880004533,46,5.130434782608695,4.1521739130434785,5.130434782608695,0.30434782608695654,0.9782608695652174,3.3329925630747828,False,0.09341297700029827,0.6382928870007163,0.04243280399896321,0.0109103970007709,1.8150044650046766
