sample_index,dataset,model,draft_model,temperature,block_size,method,tree_budget,num_input_tokens,num_output_tokens,time_to_first_token_ms,time_per_output_token_ms,tokens_per_second,total_decode_time_seconds,decode_rounds,mean_acceptance_length,mean_matched_draft_tokens,mean_committed_tokens_per_round,full_block_acceptance,verifier_bonus_commit_rate,speedup_vs_baseline,matches_baseline,stage_commit_seconds,stage_draft_seconds,stage_tree_build_seconds,stage_tree_compile_seconds,stage_verify_seconds
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,64,291,36.668792000000394,36.093085731958865,27.706137608360354,10.50308794800003,290,1,,,,,1.0,True,0.07344168299596276,0.0,0.0,0.0,10.380834136996327
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,64,291,36.46269699993354,10.874014786941657,91.9623542540034,3.1643383030000223,58,5,4.017241379310345,5,0.3793103448275862,0.9827586206896551,3.319205136202517,True,0.034668973999941954,0.7399237179984084,0.0,0.0,2.380910567000683
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb7,7,64,291,37.26434500003961,10.060734852233253,99.39631793178835,2.9276738419998765,54,5.37037037037037,4.388888888888889,5.37037037037037,0.3888888888888889,0.9814814814814815,3.587519824553077,True,0.07804477600257087,0.7360711850010375,0.038408332000472,0.01276206700140392,2.0539268769989576
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,64,291,36.55886999968061,9.743561182130463,102.63187979298412,2.835376303999965,51,5.686274509803922,4.705882352941177,5.686274509803922,0.4117647058823529,0.9803921568627451,3.7043012362002727,True,0.10014151199948174,0.6937001830010558,0.038358205999884376,0.012006368999209371,1.9831315689993971
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,64,292,37.374697999894124,8.744254315069131,114.36080927754833,2.553322260000187,46,6.326086956521739,5.3478260869565215,6.326086956521739,0.5,0.9782608695652174,4.127634493630748,False,0.09069160300032308,0.6250308690000566,0.04487700600066091,0.010868446999666048,1.7743644140009565
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,64,282,36.756172999957926,8.691413971631949,115.05607755699093,2.4509787400002097,44,6.386363636363637,5.409090909090909,6.386363636363637,0.5681818181818182,0.9772727272727273,4.1527288712473815,False,0.08609792899960667,0.595524946999376,0.06395831299960264,0.010246926000036183,1.687820168998769
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,64,291,36.72800300000745,9.04879678006976,110.51193040410956,2.6331998630003004,46,6.304347826086956,5.326086956521739,6.304347826086956,0.5652173913043478,0.9782608695652174,3.988716578479798,True,0.09062335200042071,0.6244791249996524,0.10952708199965855,0.010893121998378774,1.7897492780020912
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb7,7,64,292,36.694552000426484,9.463247359589058,105.6719709420578,2.763268229000005,51,5.705882352941177,4.7254901960784315,5.705882352941177,0.39215686274509803,0.9803921568627451,3.8140275066767577,False,0.07322889699935331,0.6915253639986076,0.04415186299866036,0.012026723999042588,1.934344517997033
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,64,292,36.71058300005825,9.794881164382737,102.09414317718463,2.860105299999759,51,5.705882352941177,4.7254901960784315,5.705882352941177,0.39215686274509803,0.9803921568627451,3.6848926624250082,False,0.10136455899873908,0.7011698730007083,0.047237272000984376,0.012190282998744806,1.9899937979998867
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb16,16,64,292,36.765574000128254,8.571949503424836,116.65957663428374,2.503009255000052,45,6.466666666666667,5.488888888888889,6.466666666666667,0.5333333333333333,0.9777777777777777,4.210604100915228,False,0.08850606599798994,0.6095807230017272,0.05156075899958523,0.010500244999548158,1.735668473001624
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb32,32,64,292,36.76214400002209,8.245177277396504,121.28301992261831,2.407591764999779,43,6.767441860465116,5.790697674418604,6.767441860465116,0.627906976744186,0.9767441860465116,4.377478435897937,False,0.0843594670013772,0.5831189380005526,0.07051856600037354,0.010211952995177853,1.6523289789988667
0,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb64,64,64,292,36.72731200003909,8.46978548287714,118.06674466804857,2.4731773610001255,43,6.767441860465116,5.790697674418604,6.767441860465116,0.6744186046511628,0.9767441860465116,4.2613931373971745,False,0.08479322799803413,0.5831741430015427,0.11269490500080792,0.010223493998182676,1.6748529599999529
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,baseline,,78,238,37.54787200023202,35.9494166848741,27.816863031904354,8.555961171000035,237,1,,,,,1.0,True,0.05886335700279233,0.0,0.0,0.0,8.457710189001318
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2,,78,237,37.590942999941035,11.283806603375835,88.622575266473,2.674262165000073,50,4.72,3.74,4.72,0.26,0.98,3.1859298859410554,False,0.029681056998015265,0.6202158690007309,0.0,0.0,2.016912207999667
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb7,7,78,237,37.280273999840574,10.694856168776846,93.50289374806697,2.5346809120001126,46,5.130434782608695,4.1521739130434785,5.130434782608695,0.2608695652173913,0.9782608695652174,3.361374488590769,False,0.07451069699800428,0.6227487569990444,0.03267467500018029,0.010643981000612257,1.7868962809975528
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb8,8,78,237,37.28792399988379,10.793664641349917,92.64693996226794,2.5580985199999304,46,5.130434782608695,4.1521739130434785,5.130434782608695,0.2391304347826087,0.9782608695652174,3.3306034492820835,False,0.08995118200073193,0.624291278000328,0.0339678859995729,0.010691661002510955,1.792007292002836
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb16,16,78,238,37.359877999733726,10.038732995798371,99.61416449850213,2.3892184530000122,43,5.511627906976744,4.534883720930233,5.511627906976744,0.3488372093023256,0.9767441860465116,3.581071107272246,True,0.08418451200031996,0.5831649800011292,0.04211857599875657,0.010008412999923166,1.6629027369995129
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb32,32,78,238,37.161322999963886,9.900124731092463,101.00882838974613,2.356229686000006,42,5.642857142857143,4.666666666666667,5.642857142857143,0.35714285714285715,0.9761904761904762,3.631208460633924,True,0.08264573199949155,0.5717296419998092,0.0618423939981767,0.009939141001268581,1.6231069059981564
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_unary_k16_tb64,64,78,237,37.24079499988875,10.13956717299597,98.62353914506656,2.403077420000045,42,5.619047619047619,4.642857142857143,5.619047619047619,0.3333333333333333,0.9761904761904762,3.5454587036629897,False,0.08256517600011648,0.5684899590000896,0.10085486199886873,0.010019907998866984,1.6338867199979177
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb7,7,78,237,37.187673000062205,11.430548075949128,87.48486891053697,2.709039893999943,49,4.816326530612245,3.836734693877551,4.816326530612245,0.2653061224489796,0.9795918367346939,3.1450300060864813,False,0.07886661299926345,0.6639227159994334,0.042606300000898045,0.011380375999124226,1.9044517030006318
1,gsm8k,Qwen/Qwen3-4B,mgoin/Qwen3-4B-speculator.dflash2,0.0,8,dflash2_pairwise_k16_tb8,8,78,237,37.21213400012857,10.821465995780306,92.40892134115076,2.5646874409999327,46,5.130434782608695,4.1521739130434785,5.130434782608695,0.30434782608695654,0.9782608695652174,3.3220468186927836,False,0.09013125699948432,0.6234931999993023,0.041652831999272166,0.01076300599879687,1.791389197999706
